Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-12 13:21:00,"[AFK] KloyH убил kto strelyal? (FN SCAR-L, 0.72m)",FN SCAR-L,0.72,[AFK] KloyH,kto strelyal?
2023-11-12 13:23:00,".13 убил Reznov (Blaser B95 Luxus, 40.22m)",Blaser B95 Luxus,40.22,.13,Reznov
2023-11-12 13:24:00,"Maugli убил .13 (FN SCAR-L CQC, 32.32m)",FN SCAR-L CQC,32.32,Maugli,.13
2023-11-12 13:29:00,"?No pasaran! убил Splash (AK-101, 14.03m)",AK-101,14.03,?No pasaran!,Splash
2023-11-12 13:36:00,"[BBQ]MeGusta :3 убил xr4ge (Ruger 10/22, 9.1m)",Ruger 10/22,9.1,[BBQ]MeGusta :3,xr4ge
2023-11-12 13:39:00,"[MAD] CHURKA убил OobedYetnenyko (Каменный нож, 1.18m)",Каменный нож,1.18,[MAD] CHURKA,OobedYetnenyko
2023-11-12 13:42:00,"Rip KAMAZ убил FijdkaBuvdka (ВПО-136 ""Вепрь-КМ"", 28.63m)","ВПО-136 ""Вепрь-КМ""",28.63,Rip KAMAZ,FijdkaBuvdka
2023-11-12 13:42:00,"Paradoxxxxx убил Rip KAMAZ (АКС-74У, 18.22m)",АКС-74У,18.22,Paradoxxxxx,Rip KAMAZ
2023-11-12 13:44:00,"[clowns]NARUTO убил Insane (AK-103, 18.13m)",AK-103,18.13,[clowns]NARUTO,Insane
2023-11-12 13:45:00,"ss | Pena убил Valera_Brusov (МР-133, 2.5m)",МР-133,2.5,ss | Pena,Valera_Brusov
2023-11-12 13:45:00,"TaraL убил S1mako (ИЖ70-17A, 2.5m)",ИЖ70-17A,2.5,TaraL,S1mako
2023-11-12 13:47:00,"Mendi убил ChipmixXx (M14 DMR, 69.39m)",M14 DMR,69.39,Mendi,ChipmixXx
2023-11-12 13:56:00,"vintovoyy :fog: убил LGBT SEX-INSTRUCTOR (FN SCAR-L, 2.49m)",FN SCAR-L,2.49,vintovoyy :fog:,LGBT SEX-INSTRUCTOR
2023-11-12 13:57:00,"VAFLER убил Gucci DeD (FN SCAR-H, 4.39m)",FN SCAR-H,4.39,VAFLER,Gucci DeD
2023-11-12 13:58:00,"NeKroYn убил Roman (M14, 157.72m)",M14,157.72,NeKroYn,Roman
2023-11-12 13:59:00,"MaMkiH_TaIIIEP убил MAXiC (FN SCAR-H, 5.21m)",FN SCAR-H,5.21,MaMkiH_TaIIIEP,MAXiC
2023-11-12 13:59:00,"vintovoyy :fog: убил Kirei (M14 DMR, 254.3m)",M14 DMR,254.3,vintovoyy :fog:,Kirei
2023-11-12 13:59:00,"Ramzan убил OobedYetnenyko (Ruger 10/22, 19.01m)",Ruger 10/22,19.01,Ramzan,OobedYetnenyko
2023-11-12 14:05:00,"Arab убил xr4ge (СВТ-40, 77.34m)",СВТ-40,77.34,Arab,xr4ge
2023-11-12 14:06:00,"MaMkiH_TaIIIEP убил Nik (FN SCAR-H, 1.05m)",FN SCAR-H,1.05,MaMkiH_TaIIIEP,Nik
2023-11-12 14:10:00,"kto strelyal? убил Arab (Winchester Model 70, 108.3m)",Winchester Model 70,108.3,kto strelyal?,Arab
2023-11-12 14:13:00,"[AFK] KloyH убил Andrey (FN SCAR-L, 11.26m)",FN SCAR-L,11.26,[AFK] KloyH,Andrey
2023-11-12 14:15:00,"kto strelyal? убил Slaven (AK-103, 25.28m)",AK-103,25.28,kto strelyal?,Slaven
2023-11-12 14:15:00,"kto strelyal? убил S1mako (Winchester Model 70, 228.57m)",Winchester Model 70,228.57,kto strelyal?,S1mako
2023-11-12 14:16:00,"kto strelyal? убил TaraL (Winchester Model 70, 214.44m)",Winchester Model 70,214.44,kto strelyal?,TaraL
2023-11-12 14:18:00,"[BBC]Yurnero убил s7menka55 (FN FAL, 22.71m)",FN FAL,22.71,[BBC]Yurnero,s7menka55
2023-11-12 14:19:00,"tishe. убил Baron (Blaser B95 Luxus, 47.73m)",Blaser B95 Luxus,47.73,tishe.,Baron
2023-11-12 14:20:00,"megachips убил Reznov (Застава М59/66, 50.78m)",Застава М59/66,50.78,megachips,Reznov
2023-11-12 14:20:00,"Stepanov убил Artem2112 (Škorpion vz. 64, 9.29m)",Škorpion vz. 64,9.29,Stepanov,Artem2112
2023-11-12 14:22:00,"Kv9T убил Maugli (АН-94M «Абакан», 21.59m)",АН-94M «Абакан»,21.59,Kv9T,Maugli
2023-11-12 14:26:00,"Maugli убил Fiasov (Каменный нож, 1.52m)",Каменный нож,1.52,Maugli,Fiasov
2023-11-12 14:29:00,"[BBQ]MeGusta :3 убил KRAMPYS (Ruger 10/22, 1.4m)",Ruger 10/22,1.4,[BBQ]MeGusta :3,KRAMPYS
2023-11-12 14:29:00,"Smurf // gevak убил Bad_Bill (АКС-74У, 14.57m)",АКС-74У,14.57,Smurf // gevak,Bad_Bill
2023-11-12 14:31:00,"megachips убил [AFK]Rain (FN SCAR-L CQC, 1.23m)",FN SCAR-L CQC,1.23,megachips,[AFK]Rain
2023-11-12 14:34:00,"[AFK] KloyH убил megachips (FN SCAR-L, 1.99m)",FN SCAR-L,1.99,[AFK] KloyH,megachips
2023-11-12 14:35:00,"tishe. убил [AFK] KloyH (ВПО-136 ""Вепрь-КМ"", 25.23m)","ВПО-136 ""Вепрь-КМ""",25.23,tishe.,[AFK] KloyH
2023-11-12 14:35:00,"Kv9T убил [AFK]Tidl (АН-94M «Абакан», 1.14m)",АН-94M «Абакан»,1.14,Kv9T,[AFK]Tidl
2023-11-12 14:43:00,"[BBQ]vandal убил PinCET (AK-103, 2.12m)",AK-103,2.12,[BBQ]vandal,PinCET
2023-11-12 14:43:00,"Slaven убил [N.H]BOPOH (Blaser B95 Luxus, 428.03m)",Blaser B95 Luxus,428.03,Slaven,[N.H]BOPOH
2023-11-12 14:43:00,"Slaven убил Maugli (Blaser B95 Luxus, 428.14m)",Blaser B95 Luxus,428.14,Slaven,Maugli
2023-11-12 14:44:00,"s7menka55 убил Mendi (Blaser B95 Luxus, 1.37m)",Blaser B95 Luxus,1.37,s7menka55,Mendi
2023-11-12 14:45:00,"[BBQ]vandal убил alex992gus (AK-103, 30.22m)",AK-103,30.22,[BBQ]vandal,alex992gus
2023-11-12 14:52:00,"kaban911 убил Andrey (МР-133, 14.88m)",МР-133,14.88,kaban911,Andrey
2023-11-12 14:52:00,"[ESL]q1nyy убил kaban911 (ВПО-136 ""Вепрь-КМ"", 22.3m)","ВПО-136 ""Вепрь-КМ""",22.3,[ESL]q1nyy,kaban911
2023-11-12 14:57:00,"G.O.A.T убил PAPKA (СВТ-40, 141.28m)",СВТ-40,141.28,G.O.A.T,PAPKA
2023-11-12 14:57:00,"Insane убил Nik (Winchester Model 1892, 34.3m)",Winchester Model 1892,34.3,Insane,Nik
2023-11-12 14:57:00,"vintovoyy :fog: убил oDino4ka (FN SCAR-L, 1.78m)",FN SCAR-L,1.78,vintovoyy :fog:,oDino4ka
2023-11-12 14:59:00,"VAFLER убил sholk (Winchester Model 70, 32.55m)",Winchester Model 70,32.55,VAFLER,sholk
2023-11-12 14:59:00,"Insane убил Reznov (ВПО-136 ""Вепрь-КМ"", 16.52m)","ВПО-136 ""Вепрь-КМ""",16.52,Insane,Reznov
2023-11-12 15:00:00,"vintovoyy :fog: убил Tokyo (FN SCAR-L, 12.56m)",FN SCAR-L,12.56,vintovoyy :fog:,Tokyo
2023-11-12 15:00:00,"vintovoyy :fog: убил tar_tar_rus (FN SCAR-L, 16.87m)",FN SCAR-L,16.87,vintovoyy :fog:,tar_tar_rus
2023-11-12 15:00:00,"Splash убил KRAMPYS (Glock-19, 2.07m)",Glock-19,2.07,Splash,KRAMPYS
2023-11-12 15:02:00,"G.O.A.T убил Baron (СВТ-40, 3.54m)",СВТ-40,3.54,G.O.A.T,Baron
2023-11-12 15:03:00,"Angel Predohranitel убил [C6EY] KOMAP (Винтовка Мосина, 128.15m)",Винтовка Мосина,128.15,Angel Predohranitel,[C6EY] KOMAP
2023-11-12 15:04:00,"Roman убил PinCET (Застава М59/66, 1.85m)",Застава М59/66,1.85,Roman,PinCET
2023-11-12 15:04:00,"Ahlamon747 убил Roman (АКС-74У, 25.23m)",АКС-74У,25.23,Ahlamon747,Roman
2023-11-12 15:04:00,"vintovoyy :fog: убил Angel Predohranitel (FN SCAR-L, 10.09m)",FN SCAR-L,10.09,vintovoyy :fog:,Angel Predohranitel
2023-11-12 15:06:00,"Slaven убил megachips (Blaser B95 Luxus, 3.68m)",Blaser B95 Luxus,3.68,Slaven,megachips
2023-11-12 15:06:00,"Arab убил G.O.A.T (Winchester Model 70, 212.75m)",Winchester Model 70,212.75,Arab,G.O.A.T
2023-11-12 15:06:00,"3apeuDiL.BaIIIe.O4Ko убил vintovoyy :fog: (AK-102, 13.21m)",AK-102,13.21,3apeuDiL.BaIIIe.O4Ko,vintovoyy :fog:
2023-11-12 15:07:00,"PykuHaKaIIoT*** убил VAFLER (Винтовка Мосина, 80.67m)",Винтовка Мосина,80.67,PykuHaKaIIoT***,VAFLER
2023-11-12 15:07:00,"BZTOshka убил Slaven (CZ-550 Lux, 136.69m)",CZ-550 Lux,136.69,BZTOshka,Slaven
2023-11-12 15:08:00,"BZTOshka убил JerrieBro (FN SCAR-H, 2.74m)",FN SCAR-H,2.74,BZTOshka,JerrieBro
2023-11-12 15:10:00,"BZTOshka убил Arab (CZ-550 Lux, 5.95m)",CZ-550 Lux,5.95,BZTOshka,Arab
2023-11-12 15:10:00,"Medalist убил rafkinss (СВД, 211.42m)",СВД,211.42,Medalist,rafkinss
2023-11-12 15:14:00,"s7menka55 убил BZTOshka (M14 DMR, 153.31m)",M14 DMR,153.31,s7menka55,BZTOshka
2023-11-12 15:16:00,"SpriTe убил [N.H]BOPOH (Glock-19, 13.47m)",Glock-19,13.47,SpriTe,[N.H]BOPOH
2023-11-12 15:20:00,"Ramzan убил G.O.A.T (Застава М59/66, 149.1m)",Застава М59/66,149.1,Ramzan,G.O.A.T
2023-11-12 15:30:00,"[C6EY] KOMAP убил alex992gus (АК-12, 6.33m)",АК-12,6.33,[C6EY] KOMAP,alex992gus
2023-11-12 15:30:00,"[C6EY] KOMAP убил Ahlamon747 (АК-12, 3.83m)",АК-12,3.83,[C6EY] KOMAP,Ahlamon747
2023-11-12 15:31:00,"PAPKA убил JerrieBro (M24, 254.22m)",M24,254.22,PAPKA,JerrieBro
2023-11-12 15:32:00,"PAPKA убил Slaven (M24, 195.65m)",M24,195.65,PAPKA,Slaven
2023-11-12 15:32:00,"Reznov убил Maugli (МР-133, 1.54m)",МР-133,1.54,Reznov,Maugli
2023-11-12 15:32:00,"Arab убил PAPKA (Winchester Model 70, 76.98m)",Winchester Model 70,76.98,Arab,PAPKA
2023-11-12 15:32:00,".13 убил Arab (AK-102, 127.17m)",AK-102,127.17,.13,Arab
2023-11-12 15:35:00,"rafkinss убил Maugli (Škorpion vz. 64, 1.27m)",Škorpion vz. 64,1.27,rafkinss,Maugli
2023-11-12 15:36:00,"rafkinss убил Baron (Кухонный нож, 1.04m)",Кухонный нож,1.04,rafkinss,Baron
2023-11-12 15:39:00,"Reznov убил Maugli (ИЖ70-17A, 2.2m)",ИЖ70-17A,2.2,Reznov,Maugli
2023-11-12 15:41:00,"Reznov убил Maugli (ИЖ70-17A, 2.34m)",ИЖ70-17A,2.34,Reznov,Maugli
2023-11-12 15:43:00,"G.O.A.T убил s7menka55 (СВТ-40, 137.69m)",СВТ-40,137.69,G.O.A.T,s7menka55
2023-11-12 15:45:00,"RazDora убил [clowns]ELnapo (АКС-74У, 10.6m)",АКС-74У,10.6,RazDora,[clowns]ELnapo
2023-11-12 15:45:00,"[clowns]NARUTO убил RazDora (AK-103, 2.74m)",AK-103,2.74,[clowns]NARUTO,RazDora
2023-11-12 15:46:00,"sholk убил ss | Pena (CZ-527, 59.2m)",CZ-527,59.2,sholk,ss | Pena
2023-11-12 15:46:00,"vintovoyy :fog: убил Lex (AK-74М, 1.11m)",AK-74М,1.11,vintovoyy :fog:,Lex
2023-11-12 15:47:00,"sholk убил ss | ShiShuSha (ИЖ-43, 2.97m)",ИЖ-43,2.97,sholk,ss | ShiShuSha
2023-11-12 15:58:00,"BZTOshka убил .13 (M24, 57.17m)",M24,57.17,BZTOshka,.13
2023-11-12 16:13:00,"MrAlexpiece убил Horror (Steyr AUG A3, 19.06m)",Steyr AUG A3,19.06,MrAlexpiece,Horror
2023-11-12 16:14:00,"NeKroYn убил Pozhiratel (АН-94 «Абакан», 12.39m)",АН-94 «Абакан»,12.39,NeKroYn,Pozhiratel
2023-11-12 16:14:00,"NeKroYn убил melkiyvey (АН-94 «Абакан», 7.25m)",АН-94 «Абакан»,7.25,NeKroYn,melkiyvey
2023-11-12 16:20:00,"P0N9SHKA убил kk (МР-133, 2.6m)",МР-133,2.6,P0N9SHKA,kk
2023-11-12 16:24:00,"Deadlift Truck (Ego Lifting) убил [ESL]kr1mzy (AK-101, 5.68m)",AK-101,5.68,Deadlift Truck (Ego Lifting),[ESL]kr1mzy
2023-11-12 16:24:00,"Deadlift Truck (Ego Lifting) убил [ESL]q1nyy (AK-101, 9.37m)",AK-101,9.37,Deadlift Truck (Ego Lifting),[ESL]q1nyy
2023-11-12 16:29:00,"qq убил Enotama (M16A4, 2.87m)",M16A4,2.87,qq,Enotama
2023-11-12 16:30:00,"Deadlift Truck (Ego Lifting) убил Ramzan (AK-101, 5.03m)",AK-101,5.03,Deadlift Truck (Ego Lifting),Ramzan
2023-11-12 16:31:00,"Deadlift Truck (Ego Lifting) убил SpriTe (AK-101, 10.42m)",AK-101,10.42,Deadlift Truck (Ego Lifting),SpriTe
2023-11-12 16:33:00,"vintovoyy :fog: убил Muslim (AK-74М, 5.28m)",AK-74М,5.28,vintovoyy :fog:,Muslim
2023-11-12 16:39:00,"sVinoreZ убил KROK (СВД, 374.27m)",СВД,374.27,sVinoreZ,KROK
2023-11-12 16:41:00,"Enotama убил SpriTe (Glock-19, 26.15m)",Glock-19,26.15,Enotama,SpriTe
2023-11-12 16:41:00,"Undead убил MrAlexpiece (АК-12, 9.11m)",АК-12,9.11,Undead,MrAlexpiece
2023-11-12 16:42:00,Awenthorss умер от взрыва,,,,
2023-11-12 16:46:00,"div 12 player antony~~ убил Splash (M16-A2, 2.76m)",M16-A2,2.76,div 12 player antony~~,Splash
2023-11-12 16:47:00,"sVinoreZ убил rafkinss (CMMG Mk47 Mutant, 3.15m)",CMMG Mk47 Mutant,3.15,sVinoreZ,rafkinss
2023-11-12 16:48:00,"Medalist убил lanser1992 (АКМН, 3.31m)",АКМН,3.31,Medalist,lanser1992
2023-11-12 16:48:00,":cat: убил Bagor (AK-102, 2.6m)",AK-102,2.6,:cat:,Bagor
2023-11-12 16:48:00,":cat: убил Medalist (AK-102, 2.7m)",AK-102,2.7,:cat:,Medalist
2023-11-12 16:51:00,"bq убил Ital (AK-74М, 4.07m)",AK-74М,4.07,bq,Ital
2023-11-12 16:52:00,"Enotama убил bq (Glock-19, 13.26m)",Glock-19,13.26,Enotama,bq
2023-11-12 16:52:00,"Deadlift Truck (Ego Lifting) убил Muslim (AK-101, 5.15m)",AK-101,5.15,Deadlift Truck (Ego Lifting),Muslim
2023-11-12 16:52:00,"Deadlift Truck (Ego Lifting) убил Ramzan (AK-101, 3.55m)",AK-101,3.55,Deadlift Truck (Ego Lifting),Ramzan
2023-11-12 16:55:00,"qq убил Enotama (Springfield Armory M1A, 25.33m)",Springfield Armory M1A,25.33,qq,Enotama
2023-11-12 17:05:00,"bq убил Pozhiratel (AK-74М, 14.58m)",AK-74М,14.58,bq,Pozhiratel
2023-11-12 17:06:00,"melkiyvey убил bq (Кастет, 1.23m)",Кастет,1.23,melkiyvey,bq
2023-11-12 17:08:00,"[ESL]kr1mzy убил melkiyvey (Застава М59/66, 3.15m)",Застава М59/66,3.15,[ESL]kr1mzy,melkiyvey
2023-11-12 17:09:00,"Arab убил .13 (СВТ-40, 22.78m)",СВТ-40,22.78,Arab,.13
2023-11-12 17:11:00,"VAFLER убил [ESL]q1nyy (FN SCAR-L CQC, 21.85m)",FN SCAR-L CQC,21.85,VAFLER,[ESL]q1nyy
2023-11-12 17:11:00,"dobryy_dalboyeb убил qq (Blaser B95 Luxus, 199.44m)",Blaser B95 Luxus,199.44,dobryy_dalboyeb,qq
2023-11-12 17:20:00,"kto strelyal? убил XIOPS (Winchester Model 70, 50.21m)",Winchester Model 70,50.21,kto strelyal?,XIOPS
2023-11-12 17:23:00,"CCCPSAS убил Ahlamon747 (CMMG Mk47 Mutant, 24.23m)",CMMG Mk47 Mutant,24.23,CCCPSAS,Ahlamon747
2023-11-12 17:25:00,"[BBC]Yurnero убил sVinoreZ (FN FAL, 3.22m)",FN FAL,3.22,[BBC]Yurnero,sVinoreZ
2023-11-12 17:27:00,"Ramzan убил miso_soup (CZ-527, 34.14m)",CZ-527,34.14,Ramzan,miso_soup
2023-11-12 17:27:00,"Ramzan убил genshinfag (Winchester Model 1892, 4.17m)",Winchester Model 1892,4.17,Ramzan,genshinfag
2023-11-12 17:27:00,"Ramzan убил div 12 player antony~~ (Winchester Model 1892, 12.68m)",Winchester Model 1892,12.68,Ramzan,div 12 player antony~~
2023-11-12 17:29:00,"Nag убил Medalist (AK-105, 39.27m)",AK-105,39.27,Nag,Medalist
2023-11-12 17:29:00,"[FSIN]DaggerGhost убил Splash (Steyr AUG A1 Carbine, 5.88m)",Steyr AUG A1 Carbine,5.88,[FSIN]DaggerGhost,Splash
2023-11-12 17:29:00,"kto strelyal? убил Nigan (СВД, 160.74m)",СВД,160.74,kto strelyal?,Nigan
2023-11-12 17:31:00,"kto strelyal? убил Undead (CMMG Mk47 Mutant, 13.93m)",CMMG Mk47 Mutant,13.93,kto strelyal?,Undead
2023-11-12 17:32:00,"[clowns]NARUTO убил PAPKA (Winchester Model 70, 58.99m)",Winchester Model 70,58.99,[clowns]NARUTO,PAPKA
2023-11-12 17:35:00,"sVinoreZ убил MaMkiH_TaIIIEP (Боевой нож, 1.18m)",Боевой нож,1.18,sVinoreZ,MaMkiH_TaIIIEP
2023-11-12 17:42:00,"KRAMPYS убил Artem2112 (AK-105, 17.39m)",AK-105,17.39,KRAMPYS,Artem2112
2023-11-12 17:43:00,"VAFLER убил Tokyo (Winchester Model 70, 470.49m)",Winchester Model 70,470.49,VAFLER,Tokyo
2023-11-12 17:46:00,"[N.H]BOPOH убил .13 (AK-103, 1.86m)",AK-103,1.86,[N.H]BOPOH,.13
2023-11-12 17:49:00,"kto strelyal? убил Pepega (СВД, 123.02m)",СВД,123.02,kto strelyal?,Pepega
2023-11-12 17:50:00,"kto strelyal? убил Ariez (CMMG Mk47 Mutant, 11.68m)",CMMG Mk47 Mutant,11.68,kto strelyal?,Ariez
2023-11-12 17:50:00,"kto strelyal? убил [FSIN]DaggerGhost (CMMG Mk47 Mutant, 12.82m)",CMMG Mk47 Mutant,12.82,kto strelyal?,[FSIN]DaggerGhost
2023-11-12 17:50:00,"[BBC]Yurnero убил kto strelyal? (FN FAL, 4.24m)",FN FAL,4.24,[BBC]Yurnero,kto strelyal?
2023-11-12 17:51:00,"dobryy_dalboyeb убил sholk (АК-12, 13.15m)",АК-12,13.15,dobryy_dalboyeb,sholk
2023-11-12 17:51:00,"VAFLER убил tar_tar_rus (FN SCAR-L CQC, 12.58m)",FN SCAR-L CQC,12.58,VAFLER,tar_tar_rus
2023-11-12 17:53:00,"oDino4ka убил dobryy_dalboyeb (АКС-74У, 8.42m)",АКС-74У,8.42,oDino4ka,dobryy_dalboyeb
2023-11-12 17:53:00,"Deadlift Truck (Ego Lifting) убил oDino4ka (AK-101, 5.11m)",AK-101,5.11,Deadlift Truck (Ego Lifting),oDino4ka
2023-11-12 17:53:00,"bq убил [ESL]q1nyy (Winchester Model 70, 8.09m)",Winchester Model 70,8.09,bq,[ESL]q1nyy
2023-11-12 17:54:00,"qq убил [ESL]kr1mzy (Springfield Armory M1A, 34.36m)",Springfield Armory M1A,34.36,qq,[ESL]kr1mzy
2023-11-12 17:54:00,"Vang0k убил Deadlift Truck (Ego Lifting) (Winchester Model 70, 66.56m)",Winchester Model 70,66.56,Vang0k,Deadlift Truck (Ego Lifting)
2023-11-12 17:57:00,"[C6EY] KOMAP убил Vang0k (АК-12, 54.63m)",АК-12,54.63,[C6EY] KOMAP,Vang0k
2023-11-12 17:59:00,"SUSAMI убил Mendi (Охотничий нож, 1.03m)",Охотничий нож,1.03,SUSAMI,Mendi
2023-11-12 18:01:00,"MrAlexpiece убил [BBC]Yurnero (Winchester Model 70, 11.22m)",Winchester Model 70,11.22,MrAlexpiece,[BBC]Yurnero
2023-11-12 18:02:00,"52 убил Ded }{aSan (ADAR 2-15, 5.52m)",ADAR 2-15,5.52,52,Ded }{aSan
2023-11-12 18:03:00,"EHOTi убил DK (РПК, 124.19m)",РПК,124.19,EHOTi,DK
2023-11-12 18:05:00,"FATHER убил 52 (CZ-550 Lux, 1.1m)",CZ-550 Lux,1.1,FATHER,52
2023-11-12 18:08:00,"MaMkiH_TaIIIEP убил DK (ИЖ-18, 18.7m)",ИЖ-18,18.7,MaMkiH_TaIIIEP,DK
2023-11-12 18:12:00,"Andrey убил dobryy_dalboyeb (СВД, 26.43m)",СВД,26.43,Andrey,dobryy_dalboyeb
2023-11-12 18:18:00,"[C6EY] KOMAP убил [ESL]q1nyy (Winchester Model 70, 71.06m)",Winchester Model 70,71.06,[C6EY] KOMAP,[ESL]q1nyy
2023-11-12 18:19:00,"Andrey убил [C6EY] KOMAP (СВД, 4.21m)",СВД,4.21,Andrey,[C6EY] KOMAP
2023-11-12 18:21:00,":cat: убил Zakolebai (СВТ-40, 115.03m)",СВТ-40,115.03,:cat:,Zakolebai
2023-11-12 18:21:00,"EHOTi убил sVinoreZ (РПК, 4.88m)",РПК,4.88,EHOTi,sVinoreZ
2023-11-12 18:22:00,"CCCPSAS убил EHOTi (CMMG Mk47 Mutant, 3.49m)",CMMG Mk47 Mutant,3.49,CCCPSAS,EHOTi
2023-11-12 18:23:00,"kto strelyal? убил :cat: (CMMG Mk47 Mutant, 27.97m)",CMMG Mk47 Mutant,27.97,kto strelyal?,:cat:
2023-11-12 18:23:00,"[BBC]Houston убил CCCPSAS (FN SCAR-L CQC, 2.77m)",FN SCAR-L CQC,2.77,[BBC]Houston,CCCPSAS
2023-11-12 18:24:00,"MrAlexpiece убил Nag (M16A4, 1.99m)",M16A4,1.99,MrAlexpiece,Nag
2023-11-12 18:26:00,"Pepega убил [BBC]Houston (Steyr AUG A1 Carbine, 19.37m)",Steyr AUG A1 Carbine,19.37,Pepega,[BBC]Houston
2023-11-12 18:26:00,"Andrey убил Deadlift Truck (Ego Lifting) (СВД, 3.07m)",СВД,3.07,Andrey,Deadlift Truck (Ego Lifting)
2023-11-12 18:27:00,"dobryy_dalboyeb убил Andrey (Springfield Armory M1A, 2.96m)",Springfield Armory M1A,2.96,dobryy_dalboyeb,Andrey
2023-11-12 18:29:00,"Ramzan убил dobryy_dalboyeb (M16-A2, 13.29m)",M16-A2,13.29,Ramzan,dobryy_dalboyeb
2023-11-12 18:33:00,"Artem2112 убил Ariez (ОЦ-14 «Гроза», 2.01m)",ОЦ-14 «Гроза»,2.01,Artem2112,Ariez
2023-11-12 18:33:00,"Artem2112 убил MrAlexpiece (ОЦ-14 «Гроза», 3.08m)",ОЦ-14 «Гроза»,3.08,Artem2112,MrAlexpiece
2023-11-12 18:34:00,"[C6EY] KOMAP убил [ESL]q1nyy (АК-12, 14.29m)",АК-12,14.29,[C6EY] KOMAP,[ESL]q1nyy
2023-11-12 18:35:00,"Kirei убил bq (MP5K, 6.68m)",MP5K,6.68,Kirei,bq
2023-11-12 18:36:00,"qq убил Kirei (Springfield Armory M1A, 120.12m)",Springfield Armory M1A,120.12,qq,Kirei
2023-11-12 18:37:00,"Rip KAMAZ убил churka (AK-102, 6.08m)",AK-102,6.08,Rip KAMAZ,churka
2023-11-12 18:37:00,"De_Bill убил PAPKA (M16A4, 15.02m)",M16A4,15.02,De_Bill,PAPKA
2023-11-12 18:37:00,"kk убил [C6EY] KOMAP (АН-94 «Абакан», 43.99m)",АН-94 «Абакан»,43.99,kk,[C6EY] KOMAP
2023-11-12 18:38:00,"vintovoyy :fog: убил qq (Винтовка Мосина, 137.38m)",Винтовка Мосина,137.38,vintovoyy :fog:,qq
2023-11-12 18:44:00,"VAFLER убил [SOP]ilchenko (Winchester Model 70, 122.14m)",Winchester Model 70,122.14,VAFLER,[SOP]ilchenko
2023-11-12 18:44:00,"kk убил dobryy_dalboyeb (Винтовка Мосина, 93.7m)",Винтовка Мосина,93.7,kk,dobryy_dalboyeb
2023-11-12 18:45:00,"kk убил VAFLER (Винтовка Мосина, 205.61m)",Винтовка Мосина,205.61,kk,VAFLER
2023-11-12 18:47:00,"xo/lec убил Horny (Winchester Model 70, 6.57m)",Winchester Model 70,6.57,xo/lec,Horny
2023-11-12 18:48:00,"Xuesos убил xo/lec (M4A1, 6.49m)",M4A1,6.49,Xuesos,xo/lec
2023-11-12 18:49:00,"Lex убил Lil-Povene (Blaser B95 Luxus, 97.09m)",Blaser B95 Luxus,97.09,Lex,Lil-Povene
2023-11-12 18:52:00,"TriDl убил ZuzekTV (МР-133, 2.49m)",МР-133,2.49,TriDl,ZuzekTV
2023-11-12 18:53:00,"bq убил Kirei (Winchester Model 70, 181.34m)",Winchester Model 70,181.34,bq,Kirei
2023-11-12 18:53:00,"vintovoyy :fog: убил bq (AK-74М, 62.28m)",AK-74М,62.28,vintovoyy :fog:,bq
2023-11-12 18:54:00,"qq убил vintovoyy :fog: (AK-74М, 1.35m)",AK-74М,1.35,qq,vintovoyy :fog:
2023-11-12 18:58:00,"MrAlexpiece убил DK (M16A4, 30.08m)",M16A4,30.08,MrAlexpiece,DK
2023-11-12 18:58:00,"ZuzekTV убил Tapochki228 (Каменный нож, 1.48m)",Каменный нож,1.48,ZuzekTV,Tapochki228
2023-11-12 19:05:00,"qq убил dobryy_dalboyeb (Винтовка Мосина, 4.3m)",Винтовка Мосина,4.3,qq,dobryy_dalboyeb
2023-11-12 19:10:00,"NeKroYn убил #DaddyLui (АН-94 «Абакан», 32.12m)",АН-94 «Абакан»,32.12,NeKroYn,#DaddyLui
2023-11-12 19:11:00,"G.O.A.T убил TABAK (Winchester Model 70, 66.53m)",Winchester Model 70,66.53,G.O.A.T,TABAK
2023-11-12 19:12:00,"[BBQ] DIAKON убил [AFK] KloyH (ИЖ70-17A, 3.94m)",ИЖ70-17A,3.94,[BBQ] DIAKON,[AFK] KloyH
2023-11-12 19:15:00,"NeKroYn убил Mr.Krek (АН-94 «Абакан», 12.48m)",АН-94 «Абакан»,12.48,NeKroYn,Mr.Krek
2023-11-12 19:16:00,"HUNTER убил Kirei (Blaser B95 Luxus, 113.45m)",Blaser B95 Luxus,113.45,HUNTER,Kirei
2023-11-12 19:17:00,"adn.BogGame123 убил Menshoi_051rus (СВТ-40, 47.12m)",СВТ-40,47.12,adn.BogGame123,Menshoi_051rus
2023-11-12 19:18:00,"Artem2112 убил EHOTi (AK-105, 9.52m)",AK-105,9.52,Artem2112,EHOTi
2023-11-12 19:18:00,"MrAlexpiece убил Artem2112 (M16A4, 36.93m)",M16A4,36.93,MrAlexpiece,Artem2112
2023-11-12 19:19:00,"kk убил vintovoyy :fog: (Винтовка Мосина, 131.67m)",Винтовка Мосина,131.67,kk,vintovoyy :fog:
2023-11-12 19:20:00,"NeKroYn убил G.O.A.T (M14, 58.03m)",M14,58.03,NeKroYn,G.O.A.T
2023-11-12 19:20:00,"[SOP]ilchenko убил dobryy_dalboyeb (АК-12, 20.31m)",АК-12,20.31,[SOP]ilchenko,dobryy_dalboyeb
