Date,Content,оружие,расстояние,имя игрока,жертва
2023-11-26 17:52:25,". <3 убил Phonker (AK-74М, 24.28m)",AK-74М,24.28,. <3,Phonker
2023-11-26 17:54:36,"varg.zorkan убил Arrow (CMMG Mk47 Mutant, 8.34m)",CMMG Mk47 Mutant,8.34,varg.zorkan,Arrow
2023-11-26 17:59:48,"Blood_Head убил Sladkoyezhka (AKM, 19.84m)",AKM,19.84,Blood_Head,Sladkoyezhka
2023-11-26 18:00:37,"Blood_Head убил tahoe (AKM, 3.76m)",AKM,3.76,Blood_Head,tahoe
2023-11-26 18:00:48,"Blood_Head убил Alex (AKM, 5.0m)",AKM,5.0,Blood_Head,Alex
2023-11-26 18:03:35,"max убил Moonlight (Винтовка Мосина, 25.3m)",Винтовка Мосина,25.3,max,Moonlight
2023-11-26 18:03:59,"intel xeon DAGESTAN  :flag_ru:  убил DAVIDR (AK-101, 24.71m)",AK-101,24.71,intel xeon DAGESTAN  :flag_ru: ,DAVIDR
2023-11-26 18:04:31,"medion убил Musicant (M16A4, 5.0m)",M16A4,5.0,medion,Musicant
2023-11-26 18:09:23,"mnml убил WhiteYear (АКС-74У, 3.44m)",АКС-74У,3.44,mnml,WhiteYear
2023-11-26 18:09:24,"intel i7 TypNsT:flag_ru: убил invs (FN SCAR-H, 10.7m)",FN SCAR-H,10.7,intel i7 TypNsT:flag_ru:,invs
2023-11-26 18:09:29,"Gosha Ledokol убил maga (UMP-45, 4.78m)",UMP-45,4.78,Gosha Ledokol,maga
2023-11-26 18:14:04,"intel xeon DAGESTAN  :flag_ru:  убил MadBull (AK-101, 23.72m)",AK-101,23.72,intel xeon DAGESTAN  :flag_ru: ,MadBull
2023-11-26 18:22:29,"NoMad убил Vovan de mort (MP5K, 8.55m)",MP5K,8.55,NoMad,Vovan de mort
2023-11-26 18:25:39,"671games убил ponyasha (ИЖ70-17A, 1.79m)",ИЖ70-17A,1.79,671games,ponyasha
2023-11-26 18:26:19,"Insane убил 671games (Ruger 10/22, 2.03m)",Ruger 10/22,2.03,Insane,671games
2023-11-26 18:28:19,"mnml убил medion (АКС-74У, 6.17m)",АКС-74У,6.17,mnml,medion
2023-11-26 18:30:07,"Harizma убил Ninja (ОЦ-12 «Тисс», 33.08m)",ОЦ-12 «Тисс»,33.08,Harizma,Ninja
2023-11-26 18:41:03,"plexa убил intel xeon DAGESTAN  :flag_ru:  (FN SCAR-H CQC, 6.42m)",FN SCAR-H CQC,6.42,plexa,intel xeon DAGESTAN  :flag_ru: 
2023-11-26 18:41:07,"vanya4real убил intel i7 TypNsT:flag_ru: (M4A1, 47.6m)",M4A1,47.6,vanya4real,intel i7 TypNsT:flag_ru:
2023-11-26 18:42:15,"Just.Better убил DAVIDR (Винтовка Мосина, 121.18m)",Винтовка Мосина,121.18,Just.Better,DAVIDR
2023-11-26 18:50:23,"ponyasha убил GreenEnergy (Ruger 10/22, 1.13m)",Ruger 10/22,1.13,ponyasha,GreenEnergy
2023-11-26 18:55:52,"Juk убил 1337benya (МР-133, 9.25m)",МР-133,9.25,Juk,1337benya
2023-11-26 18:56:08,"Juk убил PSDN (МР-133, 16.15m)",МР-133,16.15,Juk,PSDN
2023-11-26 18:56:27,"PsixCyka убил maga (АКС-74У, 9.45m)",АКС-74У,9.45,PsixCyka,maga
2023-11-26 18:57:32,"Just.Better убил 213 (АН-94M «Абакан», 20.32m)",АН-94M «Абакан»,20.32,Just.Better,213
2023-11-26 18:57:43,"maga убил Sashki (Каменный нож, 0.94m)",Каменный нож,0.94,maga,Sashki
2023-11-26 18:57:43,"Just.Better убил DJOBASAEV (АН-94M «Абакан», 28.51m)",АН-94M «Абакан»,28.51,Just.Better,DJOBASAEV
2023-11-26 19:19:09,"asdasd убил Hydra (ОЦ-12 «Тисс», 5.91m)",ОЦ-12 «Тисс»,5.91,asdasd,Hydra
2023-11-26 19:19:13,"[ZXC] PUSSYKILLER убил nec911 (ВПО-136 ""Вепрь-КМ"", 16.64m)","ВПО-136 ""Вепрь-КМ""",16.64,[ZXC] PUSSYKILLER,nec911
2023-11-26 19:19:29,"[ZXC] KANEKI MODE убил Juk (МР-133, 24.83m)",МР-133,24.83,[ZXC] KANEKI MODE,Juk
2023-11-26 19:20:38,"asdasd убил [HOLY]SMOKKER (ОЦ-12 «Тисс», 19.36m)",ОЦ-12 «Тисс»,19.36,asdasd,[HOLY]SMOKKER
2023-11-26 19:21:10,"bi4 paket убил invs (AK-102, 9.12m)",AK-102,9.12,bi4 paket,invs
2023-11-26 19:29:20,"intel xeon DAGESTAN  :flag_ru:  убил viski (СВТ-40, 62.75m)",СВТ-40,62.75,intel xeon DAGESTAN  :flag_ru: ,viski
2023-11-26 19:31:57,"Harizma убил Phonker (M16A4, 1.3m)",M16A4,1.3,Harizma,Phonker
2023-11-26 19:33:54,"plexa убил chepik_ (FN SCAR-H CQC, 3.53m)",FN SCAR-H CQC,3.53,plexa,chepik_
2023-11-26 19:34:02,"intel xeon DAGESTAN  :flag_ru:  убил Straus (CMMG Mk47 Mutant, 17.24m)",CMMG Mk47 Mutant,17.24,intel xeon DAGESTAN  :flag_ru: ,Straus
2023-11-26 19:34:42,"vanya4real убил e6ychiy (M4A1, 2.43m)",M4A1,2.43,vanya4real,e6ychiy
2023-11-26 19:36:48,"NoMad убил Sladkoyezhka (Blaser B95 Luxus, 17.44m)",Blaser B95 Luxus,17.44,NoMad,Sladkoyezhka
2023-11-26 19:40:50,"Kepel убил Veles178 (Топорик, 0.88m)",Топорик,0.88,Kepel,Veles178
2023-11-26 19:46:30,"invs убил Shepot (Glock-19, 13.22m)",Glock-19,13.22,invs,Shepot
2023-11-26 19:47:28,"Loomis убил ondi (ОЦ-12 «Тисс», 11.19m)",ОЦ-12 «Тисс»,11.19,Loomis,ondi
2023-11-26 19:48:28,"intel xeon DAGESTAN  :flag_ru:  убил Gektor (СВТ-40, 5.23m)",СВТ-40,5.23,intel xeon DAGESTAN  :flag_ru: ,Gektor
2023-11-26 19:52:55,"Insane убил GreenEnergy (Colt Python, 2.33m)",Colt Python,2.33,Insane,GreenEnergy
2023-11-26 19:53:44,"i$uS убил Insane (Glock-19, 14.54m)",Glock-19,14.54,i$uS,Insane
2023-11-26 19:56:26,"PsixCyka убил Ygrumiy (M4A1, 6.37m)",M4A1,6.37,PsixCyka,Ygrumiy
2023-11-26 19:56:34,"Sova убил Kupperka (Steyr AUG A3, 29.77m)",Steyr AUG A3,29.77,Sova,Kupperka
2023-11-26 19:59:25,"Loomis убил NoMad (Blaser B95 Luxus, 12.58m)",Blaser B95 Luxus,12.58,Loomis,NoMad
2023-11-26 20:00:00,"saanren убил MaKcOH4uK (FN SCAR-H CQC, 8.52m)",FN SCAR-H CQC,8.52,saanren,MaKcOH4uK
2023-11-26 20:00:32,"[Incurabiles]Kapustach убил KOTO (FN SCAR-L, 6.51m)",FN SCAR-L,6.51,[Incurabiles]Kapustach,KOTO
2023-11-26 20:01:54,"Denchos убил asdasd (Glock-19, 2.72m)",Glock-19,2.72,Denchos,asdasd
2023-11-26 20:02:57,"Denchos убил Reislin   (CZ-550 Lux, 3.0m)",CZ-550 Lux,3.0,Denchos,Reislin  
2023-11-26 20:06:28,"Sova убил Kupperka (Steyr AUG A3, 47.28m)",Steyr AUG A3,47.28,Sova,Kupperka
2023-11-26 20:10:23,". <3  убил [ZXC] PUSSYKILLER (M24, 266.58m)",M24,266.58,. <3 ,[ZXC] PUSSYKILLER
2023-11-26 20:12:45,". <3  убил [ZXC] KANEKI MODE (AK-74М, 78.11m)",AK-74М,78.11,. <3 ,[ZXC] KANEKI MODE
2023-11-26 20:15:36,"eXp | W4rr1or убил TJLANS (CMMG Mk47 Mutant, 12.2m)",CMMG Mk47 Mutant,12.2,eXp | W4rr1or,TJLANS
2023-11-26 20:15:51,"eXp | W4rr1or убил Harizma (CMMG Mk47 Mutant, 15.18m)",CMMG Mk47 Mutant,15.18,eXp | W4rr1or,Harizma
2023-11-26 20:15:51,"eXp | ROSTOV убил mnml (FN SCAR-L, 11.47m)",FN SCAR-L,11.47,eXp | ROSTOV,mnml
2023-11-26 20:18:18,"Rambo убил Serega Baryga (Winchester Model 70, 146.05m)",Winchester Model 70,146.05,Rambo,Serega Baryga
2023-11-26 20:21:01,"DJOBASAEV убил Irony (Škorpion vz. 64, 12.25m)",Škorpion vz. 64,12.25,DJOBASAEV,Irony
2023-11-26 20:22:55,"DJOBASAEV убил nec911 (ИЖ-18МН, 45.48m)",ИЖ-18МН,45.48,DJOBASAEV,nec911
2023-11-26 20:24:17,"Rambo убил Jeka Bratok (AK-101, 2.05m)",AK-101,2.05,Rambo,Jeka Bratok
2023-11-26 20:26:32,"Damager031 убил VITIA KARYMAN (Застава М59/66, 4.04m)",Застава М59/66,4.04,Damager031,VITIA KARYMAN
2023-11-26 20:27:57,". <3  убил Juk (AK-74М, 48.72m)",AK-74М,48.72,. <3 ,Juk
2023-11-26 20:28:23,"Tyler Durden убил Damager031 (Охотничий нож, 1.08m)",Охотничий нож,1.08,Tyler Durden,Damager031
2023-11-26 20:28:46,"saanren убил DAVIDR (Blaser B95 Luxus, 76.02m)",Blaser B95 Luxus,76.02,saanren,DAVIDR
2023-11-26 20:29:04,"Mpakobec убил DJOBASAEV (AK-74М, 8.53m)",AK-74М,8.53,Mpakobec,DJOBASAEV
2023-11-26 20:30:03,"nuBHou' nonoJI3eHb убил 213 (Springfield Armory M1A, 1.87m)",Springfield Armory M1A,1.87,nuBHou' nonoJI3eHb,213
2023-11-26 20:30:05,"nuBHou' nonoJI3eHb убил maga (Springfield Armory M1A, 4.15m)",Springfield Armory M1A,4.15,nuBHou' nonoJI3eHb,maga
2023-11-26 20:46:16,"motya убил Damager031 (Winchester Model 70, 64.0m)",Winchester Model 70,64.0,motya,Damager031
2023-11-26 20:46:19,"bar1ch убил [Incurabiles]Kapustach (AK-105, 4.59m)",AK-105,4.59,bar1ch,[Incurabiles]Kapustach
2023-11-26 20:48:14,"nuBHou' nonoJI3eHb убил maga (Blaser B95 Luxus, 53.04m)",Blaser B95 Luxus,53.04,nuBHou' nonoJI3eHb,maga
2023-11-26 20:51:55,"nuBHou' nonoJI3eHb убил 213 (Blaser B95 Luxus, 54.84m)",Blaser B95 Luxus,54.84,nuBHou' nonoJI3eHb,213
2023-11-26 20:52:00,". <3  убил DJOBASAEV (AK-74М, 48.41m)",AK-74М,48.41,. <3 ,DJOBASAEV
2023-11-26 20:54:20,"intel xeon DAGESTAN  :flag_ru:  убил Gektor (СВТ-40, 111.27m)",СВТ-40,111.27,intel xeon DAGESTAN  :flag_ru: ,Gektor
2023-11-26 20:54:26,". <3  убил nuBHou' nonoJI3eHb (AK-74М, 56.57m)",AK-74М,56.57,. <3 ,nuBHou' nonoJI3eHb
2023-11-26 20:56:58,"Mpakobec убил motya (ИЖ-43, 1.36m)",ИЖ-43,1.36,Mpakobec,motya
2023-11-26 20:57:03,"skipper убил Mpakobec (AK-101, 35.49m)",AK-101,35.49,skipper,Mpakobec
2023-11-26 21:00:11,"ARTI200 убил F 13 :question: (M24, 29.97m)",M24,29.97,ARTI200,F 13 :question:
2023-11-26 21:03:27,"varg.zorkan убил w1nner (CMMG Mk47 Mutant, 3.13m)",CMMG Mk47 Mutant,3.13,varg.zorkan,w1nner
2023-11-26 21:03:40,"SeLeKT убил varg.zorkan (АКС-74У, 0.78m)",АКС-74У,0.78,SeLeKT,varg.zorkan
2023-11-26 21:05:04,". <3  убил SeLeKT (AK-74М, 1.14m)",AK-74М,1.14,. <3 ,SeLeKT
2023-11-26 21:08:03,"Ygrumiy убил bi4 paket (СВТ-40, 129.16m)",СВТ-40,129.16,Ygrumiy,bi4 paket
2023-11-26 21:15:49,"[ZXC] PUSSYKILLER убил [ZXC] KANEKI MODE (Бейсбольная бита, 1.22m)",Бейсбольная бита,1.22,[ZXC] PUSSYKILLER,[ZXC] KANEKI MODE
2023-11-26 21:30:07,"motya убил Mpakobec (Winchester Model 70, 249.58m)",Winchester Model 70,249.58,motya,Mpakobec
2023-11-26 21:35:03,"dafudory убил Rambo (AK-74М, 27.52m)",AK-74М,27.52,dafudory,Rambo
2023-11-26 21:44:00,"PsixCyka убил Denchos (Springfield Armory M1A, 73.4m)",Springfield Armory M1A,73.4,PsixCyka,Denchos
2023-11-26 21:44:04,"PsixCyka убил Reislin   (Springfield Armory M1A, 67.75m)",Springfield Armory M1A,67.75,PsixCyka,Reislin  
2023-11-26 21:44:51,"asdasd убил Just.Better (СВТ-40, 99.6m)",СВТ-40,99.6,asdasd,Just.Better
2023-11-26 21:46:28,"Mpakobec убил |TT| Ilonmask (МР-133, 2.26m)",МР-133,2.26,Mpakobec,|TT| Ilonmask
2023-11-26 21:50:47,"HARUKI убил ruso (Бизон-2-02, 3.78m)",Бизон-2-02,3.78,HARUKI,ruso
2023-11-26 21:51:11,"max убил asdasd (AK-104, 35.33m)",AK-104,35.33,max,asdasd
2023-11-26 21:52:44,"[Delta Cry]Koke* убил grioxz (АК-12, 11.39m)",АК-12,11.39,[Delta Cry]Koke*,grioxz
2023-11-26 21:53:38,"motya убил Adolf Hipster (Winchester Model 70, 149.52m)",Winchester Model 70,149.52,motya,Adolf Hipster
2023-11-26 21:53:41,"Berzloy убил [Delta Cry]Koke* (FN SCAR-H CQC, 7.27m)",FN SCAR-H CQC,7.27,Berzloy,[Delta Cry]Koke*
2023-11-26 22:14:09,"Just.Better убил Kaiona (MP5K, 18.58m)",MP5K,18.58,Just.Better,Kaiona
2023-11-26 22:27:10,"Moonlight убил motya (АКС-74У, 15.46m)",АКС-74У,15.46,Moonlight,motya
2023-11-26 22:27:32,"Swyffi oO убил Looooooluuu (Blaser B95 Luxus, 198.06m)",Blaser B95 Luxus,198.06,Swyffi oO,Looooooluuu
2023-11-26 22:27:58,"$am убил . <3  (M4A1 CQBR, 9.69m)",M4A1 CQBR,9.69,$am,. <3 
2023-11-26 22:39:23,"Just.Better убил [Sutuliy]Pussy (MP5K, 3.56m)",MP5K,3.56,Just.Better,[Sutuliy]Pussy
2023-11-26 22:42:38,"dafudory убил avant-garde's outsider* (СВ-98, 186.87m)",СВ-98,186.87,dafudory,avant-garde's outsider*
2023-11-26 23:12:55,"PsixCyka убил Looooooluuu (M4A1, 3.88m)",M4A1,3.88,PsixCyka,Looooooluuu
2023-11-26 23:18:53,"$am убил Maxilele (Colt M1911, 0.79m)",Colt M1911,0.79,$am,Maxilele
2023-11-26 23:35:25,"[Delta Cry]Koke* убил Denchos (Blaser B95 Luxus, 197.46m)",Blaser B95 Luxus,197.46,[Delta Cry]Koke*,Denchos
2023-11-27 00:30:02,"Jeka Bratok убил ARTiIIIOK (FN SCAR-L CQC, 15.21m)",FN SCAR-L CQC,15.21,Jeka Bratok,ARTiIIIOK
2023-11-27 00:49:49,"nuBHou' nonoJI3eHb убил benzo (Steyr AUG A1 Carbine, 11.09m)",Steyr AUG A1 Carbine,11.09,nuBHou' nonoJI3eHb,benzo
2023-11-27 02:01:28,"Sladkoyezhka убил Shepot (Steyr Scout, 2.44m)",Steyr Scout,2.44,Sladkoyezhka,Shepot
2023-11-27 06:03:38,"PopaHlopa убил Roman (AK-104, 5.64m)",AK-104,5.64,PopaHlopa,Roman
2023-11-27 06:04:19,"PopaHlopa убил Nik (AK-104, 9.33m)",AK-104,9.33,PopaHlopa,Nik
2023-11-27 08:46:53,"Hopee убил ruso (Blaser B95 Luxus, 43.16m)",Blaser B95 Luxus,43.16,Hopee,ruso
2023-11-27 08:47:52,"Grom убил [Delta Cry]Koke* (АКС-74У, 11.94m)",АКС-74У,11.94,Grom,[Delta Cry]Koke*
2023-11-27 09:19:52,"Wolf убил AlwaysWannaSmoke (Застава М59/66, 93.67m)",Застава М59/66,93.67,Wolf,AlwaysWannaSmoke
2023-11-27 11:05:59,"Nik убил Miha45 (MP5K, 3.52m)",MP5K,3.52,Nik,Miha45
2023-11-27 11:05:59,"Miha45 убил Nik (ИЖ-43, 3.52m)",ИЖ-43,3.52,Miha45,Nik
2023-11-27 11:13:06,"Miha45 убил Nik (MP5K, 2.15m)",MP5K,2.15,Miha45,Nik
2023-11-27 11:33:49,"Miha45 убил Nik (MP5K, 1.39m)",MP5K,1.39,Miha45,Nik
2023-11-27 12:56:20,"[FSIN] stepler убил Francais (FN SCAR-L CQC, 2.18m)",FN SCAR-L CQC,2.18,[FSIN] stepler,Francais
2023-11-27 12:58:02,"[FSIN]DaggerGhost убил Sizuy (AK-103, 9.56m)",AK-103,9.56,[FSIN]DaggerGhost,Sizuy
2023-11-27 13:15:43,"skaZZka убил SxlDie (FN FNX-45, 1.16m)",FN FNX-45,1.16,skaZZka,SxlDie
2023-11-27 13:23:20,"e6ychiy убил Chirickanchick (АКС-74У, 2.11m)",АКС-74У,2.11,e6ychiy,Chirickanchick
2023-11-27 13:25:12,". <3  убил plexa (СВД, 70.21m)",СВД,70.21,. <3 ,plexa
2023-11-27 13:34:09,"Denchos убил ViziriS (Blaser B95 Luxus, 94.54m)",Blaser B95 Luxus,94.54,Denchos,ViziriS
2023-11-27 13:34:10,"dafudory убил vanya4real (AK-74М, 15.05m)",AK-74М,15.05,dafudory,vanya4real
2023-11-27 13:34:40,"[Delta Cry]Koke* убил Ivaan (CMMG Mk47 Mutant, 6.96m)",CMMG Mk47 Mutant,6.96,[Delta Cry]Koke*,Ivaan
2023-11-27 13:34:40,"Ivaan убил [Delta Cry]Koke* (FN SCAR-L, 7.06m)",FN SCAR-L,7.06,Ivaan,[Delta Cry]Koke*
2023-11-27 13:34:51,"dafudory убил [FSIN]DaggerGhost (AK-74М, 3.06m)",AK-74М,3.06,dafudory,[FSIN]DaggerGhost
2023-11-27 13:34:54,"[FSIN] stepler убил . <3  (FN SCAR-L CQC, 2.04m)",FN SCAR-L CQC,2.04,[FSIN] stepler,. <3 
2023-11-27 13:35:21,"[FSIN] stepler убил dafudory (СВТ-40, 10.2m)",СВТ-40,10.2,[FSIN] stepler,dafudory
2023-11-27 13:47:56,"jostik убил [Delta Cry]Koke* (AK-74М, 10.71m)",AK-74М,10.71,jostik,[Delta Cry]Koke*
2023-11-27 14:06:24,"Ivaan убил [Delta Cry]Koke* (FN SCAR-L, 9.42m)",FN SCAR-L,9.42,Ivaan,[Delta Cry]Koke*
2023-11-27 14:11:03,"Ivaan убил [Delta Cry]Koke* (FN SCAR-L, 3.81m)",FN SCAR-L,3.81,Ivaan,[Delta Cry]Koke*
2023-11-27 14:22:48,"dafudory убил ******** (M24, 184.16m)",M24,184.16,dafudory,********
2023-11-27 14:23:42,".Cr1stal убил Grom (СВ-98, 105.2m)",СВ-98,105.2,.Cr1stal,Grom
2023-11-27 14:28:45,"Ivaan убил MaKcOH4uK (СВТ-40, 204.95m)",СВТ-40,204.95,Ivaan,MaKcOH4uK
2023-11-27 14:32:00,"Denchos убил KOPIK (UMP-45, 8.87m)",UMP-45,8.87,Denchos,KOPIK
2023-11-27 14:32:16,"PapaGoose убил Denchos (Бизон-2-02, 22.18m)",Бизон-2-02,22.18,PapaGoose,Denchos
2023-11-27 14:50:41,"NOVIchOK убил Winsen (ИЖ70-17A, 7.15m)",ИЖ70-17A,7.15,NOVIchOK,Winsen
2023-11-27 14:51:16,".Cr1stal убил moomo (АК-105 Булл-пап, 41.35m)",АК-105 Булл-пап,41.35,.Cr1stal,moomo
2023-11-27 14:51:16,".Cr1stal убил dafudory (АК-105 Булл-пап, 15.53m)",АК-105 Булл-пап,15.53,.Cr1stal,dafudory
2023-11-27 14:52:58,".Cr1stal убил Rollo (АК-105 Булл-пап, 8.36m)",АК-105 Булл-пап,8.36,.Cr1stal,Rollo
2023-11-27 15:15:19,".Cr1stal убил [PMC BEAR] Barya (АК-105 Булл-пап, 12.15m)",АК-105 Булл-пап,12.15,.Cr1stal,[PMC BEAR] Barya
2023-11-27 15:15:28,"dafudory убил Crazy topochek (AK-74М, 10.68m)",AK-74М,10.68,dafudory,Crazy topochek
2023-11-27 15:29:03,"******** убил Tokar (CZ-527, 39.17m)",CZ-527,39.17,********,Tokar
2023-11-27 15:34:38,"WalterGPz убил Denchos (MP5K, 9.87m)",MP5K,9.87,WalterGPz,Denchos
2023-11-27 15:43:25,"blackbars убил Lapa (M24, 24.48m)",M24,24.48,blackbars,Lapa
2023-11-27 15:50:05,"Chlenik убил Grom (M24, 123.94m)",M24,123.94,Chlenik,Grom
2023-11-27 15:54:06,"******** убил Lapa (CZ-527, 3.21m)",CZ-527,3.21,********,Lapa
2023-11-27 15:58:28,"dafudory убил TamFini (M24, 45.25m)",M24,45.25,dafudory,TamFini
2023-11-27 15:58:48,"dafudory убил ByaZyaZich (M24, 51.51m)",M24,51.51,dafudory,ByaZyaZich
2023-11-27 15:58:53,".Cr1stal убил MR Mango (АК-105 Булл-пап, 104.72m)",АК-105 Булл-пап,104.72,.Cr1stal,MR Mango
2023-11-27 15:58:58,".Cr1stal убил playboy roku co roku (АК-105 Булл-пап, 105.56m)",АК-105 Булл-пап,105.56,.Cr1stal,playboy roku co roku
2023-11-27 16:09:52,"Cresp1ks убил dione (AK-74М, 3.63m)",AK-74М,3.63,Cresp1ks,dione
2023-11-27 16:13:49,"PapaGoose убил Ivaan (Бизон-2-02, 2.69m)",Бизон-2-02,2.69,PapaGoose,Ivaan
2023-11-27 16:15:06,"jostik убил PapaGoose (AK-74М, 13.6m)",AK-74М,13.6,jostik,PapaGoose
2023-11-27 16:27:56,"Looooooluuu убил Blood_Head (FN FNX-45, 8.56m)",FN FNX-45,8.56,Looooooluuu,Blood_Head
2023-11-27 16:28:00,"Vanhal убил Looooooluuu (ADAR 2-15, 4.69m)",ADAR 2-15,4.69,Vanhal,Looooooluuu
2023-11-27 16:30:35,"***** ****** убил KinjaL Putina (FN SCAR-L, 2.4m)",FN SCAR-L,2.4,***** ******,KinjaL Putina
2023-11-27 17:05:48,"GRUVCHIE убил San'Ka (M24, 82.09m)",M24,82.09,GRUVCHIE,San'Ka
2023-11-27 17:19:45,"Blood_Head убил Crazy topochek (АКС-74У, 9.53m)",АКС-74У,9.53,Blood_Head,Crazy topochek
2023-11-27 17:34:15,"kiclota убил maga (Škorpion vz. 64, 3.4m)",Škorpion vz. 64,3.4,kiclota,maga
2023-11-27 17:34:27,"varg.zorkan убил TamFini (CMMG Mk47 Mutant, 23.66m)",CMMG Mk47 Mutant,23.66,varg.zorkan,TamFini
2023-11-27 17:34:43,"DJOBASAEV убил Fantom (Škorpion vz. 64, 4.05m)",Škorpion vz. 64,4.05,DJOBASAEV,Fantom
2023-11-27 17:43:29,"varg.zorkan убил Safron (CMMG Mk47 Mutant, 3.03m)",CMMG Mk47 Mutant,3.03,varg.zorkan,Safron
2023-11-27 17:46:32,"Blood_Head убил $am (АКС-74У, 1.01m)",АКС-74У,1.01,Blood_Head,$am
2023-11-27 17:46:45,"Fally убил kiclota (ИЖ70-17A, 0.77m)",ИЖ70-17A,0.77,Fally,kiclota
2023-11-27 17:46:52,"ByaZyaZich убил skipper (AK-74М, 5.62m)",AK-74М,5.62,ByaZyaZich,skipper
2023-11-27 17:46:53,"ByaZyaZich убил dafudory (AK-74М, 3.02m)",AK-74М,3.02,ByaZyaZich,dafudory
2023-11-27 17:47:01,"ByaZyaZich убил .Cr1stal (AK-74М, 2.5m)",AK-74М,2.5,ByaZyaZich,.Cr1stal
2023-11-27 17:48:40,"varg.zorkan убил ByaZyaZich (CMMG Mk47 Mutant, 5.73m)",CMMG Mk47 Mutant,5.73,varg.zorkan,ByaZyaZich
2023-11-27 17:51:59,"dione убил Ygrumiy (Desert Eagle, 16.07m)",Desert Eagle,16.07,dione,Ygrumiy
2023-11-27 17:57:50,"DJOBASAEV убил Jojo (Desert Eagle, 23.58m)",Desert Eagle,23.58,DJOBASAEV,Jojo
2023-11-27 17:58:13,"maga убил Blodnot (ВПО-136 ""Вепрь-КМ"", 26.9m)","ВПО-136 ""Вепрь-КМ""",26.9,maga,Blodnot
2023-11-27 17:58:20,"Winsen убил DJOBASAEV (ВПО-190 «Горностай», 24.75m)",ВПО-190 «Горностай»,24.75,Winsen,DJOBASAEV
2023-11-27 18:00:17,"maga убил magnum (ВПО-136 ""Вепрь-КМ"", 34.5m)","ВПО-136 ""Вепрь-КМ""",34.5,maga,magnum
2023-11-27 18:00:58,"Winsen убил maga (МР-133, 5.3m)",МР-133,5.3,Winsen,maga
2023-11-27 18:00:58,"maga убил Winsen (ВПО-136 ""Вепрь-КМ"", 3.71m)","ВПО-136 ""Вепрь-КМ""",3.71,maga,Winsen
2023-11-27 18:01:18,"Kaiona убил KOTO (Охотничий нож, 0.59m)",Охотничий нож,0.59,Kaiona,KOTO
2023-11-27 18:10:13,"Ebapuwka убил xTYMAHx (CZ-527, 146.26m)",CZ-527,146.26,Ebapuwka,xTYMAHx
2023-11-27 18:15:31,"dafudory убил San'Ka (СВ-98, 343.85m)",СВ-98,343.85,dafudory,San'Ka
2023-11-27 18:15:49,"dafudory убил HardOnix (СВ-98, 306.37m)",СВ-98,306.37,dafudory,HardOnix
2023-11-27 18:20:27,"dafudory убил pepelnica (СВ-98, 167.62m)",СВ-98,167.62,dafudory,pepelnica
2023-11-27 18:23:52,"Blodnot убил maga (SSG 82, 39.84m)",SSG 82,39.84,Blodnot,maga
2023-11-27 18:25:55,"PsixCyka убил $am (M4A1, 4.94m)",M4A1,4.94,PsixCyka,$am
2023-11-27 18:26:01,"Fantom убил Denchos (ИЖ70-17A, 4.55m)",ИЖ70-17A,4.55,Fantom,Denchos
2023-11-27 18:26:07,"Just.Better убил Ygrumiy (M4A1, 3.28m)",M4A1,3.28,Just.Better,Ygrumiy
2023-11-27 18:27:28,"Winsen убил DJOBASAEV (МР-133, 9.02m)",МР-133,9.02,Winsen,DJOBASAEV
2023-11-27 18:34:03,"$am убил asdasd (ИЖ-18МН, 1.31m)",ИЖ-18МН,1.31,$am,asdasd
2023-11-27 18:40:19,"Sun Hyi-Vchai убил RAMZES555 (Blaser B95 Luxus, 120.11m)",Blaser B95 Luxus,120.11,Sun Hyi-Vchai,RAMZES555
2023-11-27 18:42:00,"DJOBASAEV убил $am (Remington Model 95, 6.38m)",Remington Model 95,6.38,DJOBASAEV,$am
2023-11-27 18:52:13,"Blodnot убил Ebapuwka (ВПО-136 ""Вепрь-КМ"", 38.74m)","ВПО-136 ""Вепрь-КМ""",38.74,Blodnot,Ebapuwka
2023-11-27 18:53:03,"Sun Hyi-Vchai убил Jojo (Blaser B95 Luxus, 158.46m)",Blaser B95 Luxus,158.46,Sun Hyi-Vchai,Jojo
2023-11-27 18:54:25,"RAMZES555 убил Safron (Škorpion vz. 64, 1.16m)",Škorpion vz. 64,1.16,RAMZES555,Safron
2023-11-27 18:57:30,"Moonlight убил Fally (МР-133, 3.01m)",МР-133,3.01,Moonlight,Fally
2023-11-27 18:57:34,"Sun Hyi-Vchai убил Winsen (Blaser B95 Luxus, 143.29m)",Blaser B95 Luxus,143.29,Sun Hyi-Vchai,Winsen
2023-11-27 18:57:41,"Moonlight убил Aladin (MP5K, 1.48m)",MP5K,1.48,Moonlight,Aladin
2023-11-27 19:08:35,"Sun Hyi-Vchai убил magnum (Steyr AUG A1 Carbine, 3.83m)",Steyr AUG A1 Carbine,3.83,Sun Hyi-Vchai,magnum
2023-11-27 19:10:07,"Tyler Durden убил Blat (AK-74М, 4.55m)",AK-74М,4.55,Tyler Durden,Blat
2023-11-27 19:11:39,"Hydra убил Jojo (Каменный нож, 1.16m)",Каменный нож,1.16,Hydra,Jojo
2023-11-27 19:19:03,"soda0pla убил MAG2255 (Каменный нож, 1.5m)",Каменный нож,1.5,soda0pla,MAG2255
2023-11-27 19:19:43,"Sterben убил DJOBASAEV (МР-133, 23.47m)",МР-133,23.47,Sterben,DJOBASAEV
